setname	LRT_pvalue	UNI_pvalue
YOR057W	0.7063	0.6864
YMR160W	0.7068	0.6855
YDR031W	0.708	0.5131
YMR130W	0.7082	0.7402
YJL042W	0.7086	0.8039
YOR379C	0.7097	0.7829
YOR367W	0.7106	0.6641
YER154W	0.7111	0.7624
YFL050C	0.7112	0.7526
YOR301W	0.7114	0.7624
YGL128C	0.7119	0.8175
YBR248C	0.7121	0.7533
YNR047W	0.7126	0.6777
YPL187W	0.7123	0.7791
YPL116W	0.7126	0.7178
YPL115C	0.7127	0.7538
YJL005W	0.713	0.7157
YPR048W	0.7146	0.6275
YLR425W	0.7169	0.7219
YLR222C	0.7171	0.7479
YNR032W	0.7173	0.6025
YHR006W	0.7185	0.672
YPR010C-A	0.7185	0.6071
YKR061W	0.7193	0.7983
YLR216C	0.721	0.8356
YLR147C	0.7213	0.7433
YMR282C	0.7216	0.7584
YHR105W	0.7217	0.7728
YGL233W	0.7218	0.8396
YNL158W	0.7225	0.7309
YLR194C	0.7231	0.6095
YPR137W	0.7243	0.716
YLR029C	0.7249	0.7438
YKL180W	0.7251	0.8307
YLR435W	0.7257	0.6748
YGL201C	0.7265	0.6558
YOL057W	0.7269	0.8376
YDR227W	0.7273	0.824
YCL005W	0.7278	0.6535
YDR383C	0.7282	0.791
YPR145C-A	0.7283	0.6522
YPR089W	0.7295	0.5995
YCL030C	0.7291	0.6702
YPR149W	0.7295	0.8359
YJL160C	0.7305	0.7169
YBR081C	0.7326	0.613
YMR089C	0.7318	0.8094
YDR103W	0.7326	0.7262
YHR127W	0.7327	0.8427
YLR004C	0.7328	0.6915
YER126C	0.7329	0.7941
YDL172C	0.7364	0.8057
YHR087W	0.7364	0.7936
YHR085W	0.7373	0.8491
YER073W	0.7376	0.7461
YCL008C	0.7383	0.8156
YHR081W	0.738	0.8422
YOR181W	0.7383	0.7878
YLR096W	0.7386	0.4191
YDR285W	0.7392	0.7012
YLR150W	0.7388	0.819
YKL084W	0.7392	0.7551
YPL103C	0.7397	0.5201
YDR267C	0.7404	0.8332
YDR436W	0.7407	0.8229
YBR102C	0.7425	0.7175
YLR404W	0.7426	0.6609
YOR192C-A	0.7427	0.6062
YBL088C	0.7437	0.8394
YKL151C	0.7439	0.705
YJL088W	0.7441	0.7296
YER149C	0.7444	0.7397
YDR123C	0.7464	0.7716
YBR009C	0.7465	0.7599
YPL135W	0.7477	0.7411
YKR006C	0.7483	0.7371
YBR011C	0.7489	0.7113
YKL115C	0.7485	0.834
YDL042C	0.7489	0.751
YOR234C	0.749	0.8771
YDR104C	0.7495	0.6256
YJL059W	0.7496	0.7471
YDR228C	0.7501	0.7028
YOR128C	0.7505	0.7576
YPR002W	0.7505	0.671
YML119W	0.7509	0.7881
YGL123W	0.7514	0.7021
YER075C	0.7527	0.581
YKL204W	0.7533	0.6354
YDR229W	0.754	0.7999
YHR130C	0.754	0.7701
YCR091W	0.7555	0.6864
YGR159C	0.7562	0.7954
YPL209C	0.7587	0.7567
YDR376W	0.759	0.8444
YPR018W	0.7591	0.8396
YJL025W	0.7594	0.705
YDL022W	0.7601	0.7372
YBR299W	0.7608	0.7783
YLR431C	0.761	0.8302
YPR119W	0.7625	0.7573
YCL036W	0.7631	0.6353
YER009W	0.7642	0.8454
YKR057W	0.7651	0.6186
YDR014W	0.765	0.79
YNL193W	0.7651	0.6781
YDR435C	0.7659	0.8511
YER042W	0.7665	0.7024
YPR086W	0.7668	0.6855
YGR125W	0.7673	0.8499
YHR138C	0.7676	0.8039
YPR010C	0.7684	0.8074
YCL052C	0.7688	0.8553
YDL190C	0.7688	0.6129
YIL002W-A	0.7707	0.6753
YPL216W	0.7707	0.623
YDR324C	0.7715	0.775
YLR378C	0.773	0.8306
YJR070C	0.7744	0.8788
YMR042W	0.7744	0.5901
YPR169W	0.7745	0.7553
YEL004W	0.7748	0.7948
YNL308C	0.7754	0.7374
YFR029W	0.7768	0.6416
YBL091C	0.7769	0.7439
YOR344C	0.7778	0.6904
YNL146W	0.778	0.8273
YGL121C	0.7787	0.6973
YCR106W	0.7797	0.7917
YBR112C	0.7801	0.7574
YCL033C	0.7807	0.7855
YNL084C	0.7812	0.8499
YNL257C	0.7813	0.6832
YER033C	0.7817	0.8
YCR094W	0.7827	0.7751
YDR030C	0.7828	0.8071
YPR140W	0.7837	0.7862
YPL175W	0.7844	0.7249
YMR093W	0.7846	0.8246
YDR017C	0.785	0.7886
YPL085W	0.7854	0.8037
YKL218C	0.7857	0.5823
YBR262C	0.7865	0.7847
YPR190C	0.7882	0.7542
YLR357W	0.7893	0.7858
YDR450W	0.7899	0.825
YIL135C	0.7905	0.8881
YNL218W	0.7911	0.8884
YPL244C	0.7912	0.9033
YDR190C	0.7915	0.8391
YPL096C-A	0.7918	0.6319
YDR485C	0.7924	0.7626
YDR314C	0.7935	0.8112
YDR014W-A	0.7958	0.7746
YHR007C-A	0.7963	0.8026
YJL141C	0.7972	0.6981
YKL205W	0.7973	0.8244
YOR318C	0.7975	0.6669
YPL082C	0.7979	0.8291
YGR102C	0.798	0.8827
YHR050W-A	0.798	0.8011
YDR363W-A	0.7982	0.7982
YFR050C	0.7987	0.7044
YMR176W	0.7995	0.7009
YKL004W	0.8004	0.8116
YNL139C	0.8009	0.7941
YDR245W	0.8015	0.807
YNL297C	0.8031	0.8994
YGR274C	0.8032	0.8272
YOR309C	0.8035	0.8078
YDR292C	0.804	0.8064
YHR166C	0.8051	0.8523
YPR141C	0.8051	0.8922
YDR083W	0.8056	0.8311
YJL197W	0.8085	0.8185
YER063W	0.8086	0.8506
YOR001W	0.8086	0.8155
YER074W	0.8089	0.7983
YOR338W	0.809	0.8856
YDR532C	0.8097	0.8235
YBR156C	0.81	0.8527
YGR100W	0.8101	0.8111
YDR120C	0.8102	0.8919
YGR047C	0.8111	0.9088
YJL102W	0.8119	0.8485
YPR091C	0.8132	0.7233
YPR065W	0.8135	0.816
YHR197W	0.8142	0.8836
YIL097W	0.8151	0.8135
YDL165W	0.8155	0.8426
YBR264C	0.8167	0.5689
YCL064C	0.8176	0.8181
YOL041C	0.8175	0.8271
YGL197W	0.8176	0.8461
YER083C	0.8183	0.8069
YBR280C	0.819	0.6603
YPR143W	0.82	0.8104
YLR099W-A	0.8209	0.7526
YEL018W	0.8208	0.7712
YMR314W	0.8209	0.8614
YKL152C	0.8216	0.8618
YDR502C	0.8217	0.8456
YNL206C	0.8237	0.7445
YPR093C	0.8227	0.7809
YKR025W	0.8237	0.8613
YPL197C	0.8237	0.8521
YOR073W	0.8245	0.9022
YMR158C-A	0.8249	0.8616
YNL229C	0.8251	0.5138
YBR279W	0.8262	0.8635
YDR466W	0.8262	0.8733
YDR335W	0.8265	0.8172
YPR063C	0.8269	0.8438
YNL287W	0.8279	0.6998
YMR013C	0.8286	0.5861
YOR219C	0.8296	0.6626
YDR075W	0.8306	0.8237
YFR021W	0.8311	0.754
YLR385C	0.8329	0.8458
YKL212W	0.8334	0.9059
YIL117C	0.8337	0.8346
YMR102C	0.8341	0.8901
YER095W	0.8344	0.8868
YOR376W-A	0.8346	0.8438
YHR047C	0.8361	0.9108
YJR004C	0.8374	0.8394
YER074W-A	0.8384	0.7619
YHR103W	0.8382	0.8806
YGR007W	0.8384	0.8778
YDR425W	0.8388	0.8834
YGR106C	0.8395	0.6439
YDR420W	0.841	0.859
YDR496C	0.842	0.9287
YNL277W	0.8422	0.8808
YER072W	0.8425	0.5995
YHR121W	0.8426	0.7391
YDR240C	0.8438	0.8062
YOR130C	0.844	0.8596
YCR038C	0.8442	0.8568
YDR110W	0.8459	0.8409
YKL120W	0.8468	0.8602
YJR064W	0.8476	0.9361
YGL041W-A	0.8478	0.9237
YOR117W	0.8488	0.7586
YKL057C	0.8491	0.6521
YPL123C	0.8494	0.8408
YHL030W	0.8495	0.7835
YDR481C	0.85	0.715
YDR165W	0.8505	0.8464
YJL041W	0.8515	0.9015
YHR106W	0.8517	0.8068
YMR321C	0.852	0.7952
YLR137W	0.8524	0.8396
YAL014C	0.8527	0.9457
YIL040W	0.8536	0.8366
YGR031W	0.8537	0.8819
YER091C	0.855	0.7915
YBR130C	0.8557	0.9509
YOL025W	0.8557	0.9186
YNR016C	0.8571	0.7946
YNR056C	0.8585	0.831
YKR007W	0.8588	0.7918
YLL064C	0.859	0.8745
YDR101C	0.8591	0.7586
YBR245C	0.8598	0.9193
YKL003C	0.8606	0.8288
YKL009W	0.8609	0.7877
YDR475C	0.8614	0.7551
YPL112C	0.8617	0.7979
YIL028W	0.8621	0.7332
YOR141C	0.8623	0.7698
YLR409C	0.8628	0.7875
YNL258C	0.8634	0.8724
YKL048C	0.864	0.7913
YDL129W	0.8644	0.8441
YHR092C	0.8641	0.9414
YDR454C	0.8644	0.7932
YGR229C	0.8651	0.8094
YPL183C	0.8651	0.852
YHR131C	0.8654	0.8573
YKL028W	0.8664	0.8923
YPR040W	0.8672	0.8691
YLR145W	0.8674	0.9002
YER062C	0.868	0.8548
YDR370C	0.8686	0.6155
YBR298C	0.8689	0.8725
YHR188C	0.8692	0.9289
YBL054W	0.8693	0.769
YNL014W	0.8698	0.7818
YBR010W	0.8705	0.8691
YBR257W	0.8706	0.8947
YPR145W	0.8707	0.8849
YOR179C	0.8737	0.9625
YBR194W	0.8742	0.9127
YDL205C	0.8747	0.9195
YDR098C	0.8748	0.9466
YDR482C	0.8754	0.9154
YEL046C	0.8755	0.8214
YPR083W	0.8766	0.8952
YML051W	0.8767	0.9441
YMR252C	0.8771	0.9021
YPL132W	0.8778	0.9206
YGR076C	0.8787	0.7781
YKR011C	0.8798	0.7981
YOR373W	0.8825	0.8648
YPL138C	0.8837	0.8326
YNR045W	0.884	0.9413
YER152C	0.8844	0.8863
YBL090W	0.8841	0.9063
YNR069C	0.8844	0.9347
YJR089W	0.8865	0.917
YDR219C	0.8868	0.7626
YDR074W	0.8872	0.9055
YNL255C	0.8892	0.932
YOR209C	0.8892	0.8656
YJR140C	0.8902	0.921
YOR230W	0.8926	0.9121
YHL040C	0.8928	0.9181
YJL061W	0.893	0.9333
YGL167C	0.8932	0.8498
YNL112W	0.8934	0.8872
YBR139W	0.8946	0.9008
YDR111C	0.8946	0.934
YHR066W	0.8936	0.9416
YLR126C	0.8946	0.8663
YOL070C	0.8948	0.8611
YOR316C	0.8956	0.91
YLR033W	0.8959	0.6911
YKL069W	0.8966	0.9213
YGR173W	0.8975	0.8554
YGL255W	0.8977	0.915
YOR110W	0.8978	0.8859
YGR174C	0.8981	0.8005
YBR290W	0.8982	0.8714
YPR174C	0.8982	0.9412
YPR171W	0.8989	0.864
YMR186W	0.8997	0.9389
YKL072W	0.9018	0.8714
YDR409W	0.9024	0.8993
YHR199C-A	0.9025	0.9275
YDR280W	0.9028	0.8767
YBL064C	0.9033	0.8701
YGL189C	0.9031	0.9335
YDR296W	0.9033	0.8425
YOR070C	0.9036	0.8387
YNL275W	0.9042	0.8496
YER087W	0.9044	0.9369
YIR037W	0.9045	0.8853
YMR079W	0.9047	0.8822
YHR065C	0.9053	0.9385
YDL136W	0.9057	0.9111
YCR033W	0.9058	0.9499
YDR230W	0.9064	0.8822
YDR171W	0.9067	0.9232
YOR208W	0.9073	0.8808
YAL037C-B	0.9074	0.9507
YNL264C	0.9079	0.9321
YOR332W	0.9083	0.8835
YGR126W	0.91	0.8161
YLR294C	0.9104	0.9211
YBR035C	0.9117	0.8786
YBR084W	0.9128	0.9062
YHR180W	0.9133	0.8432
YJL062W	0.9138	0.9512
YKL049C	0.9149	0.863
YML063W	0.9148	0.8927
YOR204W	0.9149	0.9263
YNL186W	0.9157	0.9723
YNL213C	0.9164	0.8603
YIL156W-B	0.9172	0.9072
YOL045W	0.9178	0.9595
YMR181C	0.9181	0.8659
YKL050C	0.9184	0.8056
YOR280C	0.9186	0.9466
YOR163W	0.9194	0.8518
YBL072C	0.9206	0.9411
YPL031C	0.921	0.9101
YGR243W	0.9215	0.9381
YMR299C	0.9221	0.8591
YPR067W	0.9233	0.9253
YHR088W	0.9236	0.9014
YGR268C	0.9258	0.9557
YPR002C-A	0.9262	0.8806
YGR132C	0.9263	0.9421
YOL016C	0.9272	0.9748
YFR038W	0.9277	0.8223
YJL098W	0.928	0.8915
YNR059W	0.9287	0.9495
YGR205W	0.929	0.9456
YDL102W	0.9293	0.9307
YKL019W	0.93	0.9234
YHR020W	0.9305	0.9131
YNL212W	0.9306	0.9037
YPR178W	0.9309	0.9495
YOR083W	0.9315	0.7954
YCR007C	0.9317	0.9149
YCL044C	0.9332	0.9207
YDR220C	0.9338	0.8643
YMR090W	0.9342	0.9177
YPR026W	0.9356	0.9413
YLR066W	0.9375	0.9195
YBR126C	0.9378	0.9485
YDR080W	0.9378	0.8876
YPR115W	0.9383	0.896
YCR048W	0.9385	0.9085
YHR070W	0.9387	0.8721
YCR090C	0.939	0.9553
YKL104C	0.9395	0.9557
YMR217W	0.9396	0.9488
YLR383W	0.9397	0.9563
YDR430C	0.9404	0.8818
YIR006C	0.9414	0.9667
YAL031C	0.9417	0.9793
YBR250W	0.9419	0.8769
YGR138C	0.9438	0.9453
YER111C	0.9426	0.9687
YNL243W	0.9438	0.9865
YBL013W	0.9443	0.9126
YNL302C	0.9441	0.9703
YKL209C	0.9443	0.7703
YPL124W	0.9445	0.8568
YCR046C	0.9447	0.9259
YDR069C	0.9449	0.8897
YGR053C	0.9452	0.7084
YPL215W	0.9455	0.7668
YOR167C	0.9457	0.9832
YEL020C-B	0.9465	0.9468
YOR328W	0.948	0.9515
YNL325C	0.9486	0.8398
YJL039C	0.9489	0.9226
YKL035W	0.9489	0.9644
YHR120W	0.95	0.9529
YDR460W	0.9504	0.9799
YPR153W	0.9511	0.9808
YLR080W	0.9518	0.9613
YPR125W	0.9531	0.9097
YDR175C	0.9533	0.9355
YHR132W-A	0.9547	0.9473
YER117W	0.955	0.9181
YDR408C	0.9551	0.9322
YDR488C	0.9556	0.9636
YHR195W	0.9573	0.977
YPR019W	0.9617	0.9772
YFR016C	0.9621	0.9667
YBL060W	0.9623	0.9853
YJR130C	0.9624	0.98
YOR195W	0.963	0.8688
YDR183C-A	0.9641	0.8922
YGL008C	0.9641	0.9052
YDR094W	0.9646	0.8433
YDR034C-A	0.9648	0.9469
YML006C	0.9651	0.9711
YLR223C	0.9654	0.9601
YBR143C	0.9674	0.9682
YPL119C-A	0.9676	0.9512
YDR050C	0.9677	0.9815
YER158C	0.9677	0.9728
YLR432W	0.968	0.937
YDR217C	0.9685	0.9285
YMR180C	0.9695	0.9818
YAL037W	0.9701	0.8672
YML088W	0.9725	0.9164
YGR105W	0.9753	0.9871
YHL036W	0.9754	0.9592
YBL004W	0.9764	0.791
YBL056W	0.9781	0.9907
YDL065C	0.9781	0.9785
YNL307C	0.9787	0.989
YDR459C	0.9803	0.9208
YDL099W	0.9788	0.9714
YHR196W	0.9803	0.977
YGL038C	0.9806	0.9778
YGR266W	0.9809	0.9438
YHR021C	0.981	0.9597
YDR373W	0.9817	0.9436
YKR077W	0.9819	0.9429
YNL207W	0.9821	0.9878
YPL262W	0.9821	0.9747
YGR253C	0.983	0.9908
YER040W	0.9847	0.9891
YMR211W	0.9848	0.9797
YBL071W-A	0.9865	0.944
YKL075C	0.987	0.9477
YMR285C	0.9873	0.9735
YDR493W	0.9877	0.9837
YDR129C	0.9881	0.9902
YCR095C	0.9892	0.9758
YMR164C	0.9893	0.9782
YDL064W	0.9895	0.9876
YNL281W	0.9897	0.991
YAL043C	0.9902	0.9782
YCR059C	0.9907	0.9779
YDR027C	0.992	0.9962
YBR223C	0.993	0.9961
YER168C	0.9945	0.9815
YOR206W	0.9948	0.9943
YPL159C	0.9951	0.9921
YNR035C	0.9955	0.9401
YOL061W	0.997	0.9607
YKL133C	0.9981	1
YBR287W	0.9993	0.9958
